,Unnamed: 0,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO,latitudes,longitudes,calle
303,304,Madrid-Norte,28057726,EEI,SANTA CECILIA,"Avenida De La Constitución, 2 ","Molar, El",-,28710,918411182,918411182,eei.santacecilia.elmolar@educa.madrid.org,escuelainfantil-2@hotmail.com,Público,Primaria,40.7392943,-3.5766199,"Avenida De La Constitución, 2 "
304,305,Madrid-Sur,28070238,EEI,SANTA MADRE MARAVILLAS,"Calle Guanabacoa, 4 ",Getafe,-,28907,914914352,-,eei.santamadremaravillas.getafe@educa.madrid.org,-,Público,Primaria,40.321379,-3.7397799,"Calle Guanabacoa, 4 "
305,306,Madrid-Este,28072326,EEI,SANTIAGO APOSTOL,"Calle Santiago Apóstol, 1 ",Paracuellos de Jarama,-,28860,912687765,916673958,eei.santiagoapostol.paracuellos@educa.madrid.org,eisantiagoapostol@geinfantiles.com,Público,Primaria,40.50068770000001,-3.5091111,"Calle Santiago Apóstol, 1 "
306,307,Madrid-Capital,28063003,EEI,SHANTALA,"Calle Del Puerto De Arlabán, 1 ",Madrid,Puente de Vallecas,28053,915008342,914772031,eei.shantala.madrid@educa.madrid.org,-,Público,Primaria,40.388603,-3.6648986,"Calle Del Puerto De Arlabán, 1 "
307,308,Madrid-Capital,28067896,EEI,SOL SOLITO,"Calle De Monasterio De Guadalupe, 9 ",Madrid,Fuencarral-El Pardo,28049,917508879,917508879,eei.solsolito.madrid@educa.madrid.org,-,Público,Primaria,40.5068416,-3.7030455,"Calle De Monasterio De Guadalupe, 9 "
308,309,Madrid-Este,28046194,EEI,SOLETES,"Calle Ajalvir, 31 ",Paracuellos de Jarama,-,28860,916580600,916580600,eei.soletes.paracuellos@educa.madrid.org,emi.soletes@paracuellosdejarama.es,Público,Primaria,40.5064081,-3.5279704,"Calle Ajalvir, 31 "
309,310,Madrid-Sur,28070366,EEI,SUEÑOS,"Avenida Del Alcalde José Aranda, S/n ",Alcorcón,-,28923,916448487,916448487,eei.suenos.alcorcon@educa.madrid.org,-,Público,Primaria,40.3461763,-3.819424,Avenida Del Alcalde José Aranda  
310,311,Madrid-Oeste,28070251,EEI,TACATACA,"Avenida Guadarrama, 24 ",Majadahonda,-,28220,916346567,-,eei.tacataca.majadahonda@educa.madrid.org,-,Público,Primaria,40.4794014,-3.8790929,"Avenida Guadarrama, 24 "
311,312,Madrid-Oeste,28057428,EEI,TAKARA,"Calle De Federico García Lorca, 4 ",Boadilla del Monte,-,28660,916339061,916339067,eei.takara.boadilla@educa.madrid.org,eitakara@gmail.com,Público,Primaria,40.407431,-3.8969892,"Calle De Federico García Lorca, 4 "
312,313,Madrid-Oeste,28043879,EEI,TALIN,"Travesia Avenida De España, 2 ",Majadahonda,-,28220,687205312,-,eei.talin.majadahonda@educa.madrid.org,BABYTECA SL,Público,Primaria,40.4856528,-3.8695008,"Travesia Avenida De España, 2 "
313,314,Madrid-Oeste,28057441,EEI,TAMARAL,"Calle Granja Del Conde, 21 ",Majadahonda,-,28220,687205313,-,eei.tamaral.majadahonda@educa.madrid.org,-,Público,Primaria,40.4738843,-3.8830753,"Calle Granja Del Conde, 21 "
314,315,Madrid-Capital,28063064,EEI,TARABILLA,"Calle De Gandhi, 14 ",Madrid,Ciudad Lineal,28017,913047164,-,eei.tarabilla.madrid@educa.madrid.org,eitarabilla@educaula.org,Público,Primaria,40.4235687,-3.6348623,"Calle De Gandhi, 14 "
315,316,Madrid-Este,28066260,EEI,TESOROS,"Calle De La Felicidad, 4 ",Arganda del Rey,-,28500,918759152,918767049,eei.tesoros.arganda@educa.madrid.org,rosario.tudela@madrid.org,Público,Primaria,40.310731,-3.4444314,"Calle De La Felicidad, 4 "
316,317,Madrid-Norte,28047277,EEI,TORRELAGUNA,"Calle De Fray José De Almonacid, 13 ",Torrelaguna,-,28180,918430904,918430904,cn.torrelaguna@educa.madrid.org,-,Público,Primaria,40.8251154,-3.5368524,"Calle De Fray José De Almonacid, 13 "
317,318,Madrid-Sur,28064093,EEI,TRAGALUZ,"Calle Manuel Hernández Mompo, 4 ",Pinto,-,28320,916987051,916928886,eei.tragaluz.pinto@educa.madrid.org,-,Público,Primaria,40.256242,-3.702305599999999,"Calle Manuel Hernández Mompo, 4 "
318,319,Madrid-Oeste,28044021,EEI,TREBOL,"Calle Fray Luis De León, 6 ",San Lorenzo de El Escorial,-,28200,648173830,-,eei.trebol.sanlorenzo@educa.madrid.org,trebol@kidsco.es,Público,Primaria,40.5962914,-4.148217499999999,"Calle Fray Luis De León, 6 "
319,320,Madrid-Sur,28057465,EEI,TREBOL,"Calle Asturias, 89 ",Pinto,-,28320,916920401,-,eei.trebol.pinto@educa.madrid.org,treboln2003@hotmail.es,Público,Primaria,40.255658,-3.6931098,"Calle Asturias, 89 "
320,321,Madrid-Sur,28066016,EEI,TREBOLE,"Calle Salvador Gramaje, 91 ",Navalcarnero,-,28600,918101516,918101528,eei.trebole.navalcarnero@educa.madrid.org,-,Público,Primaria,40.2890197,-4.0212582,"Calle Salvador Gramaje, 91 "
321,322,Madrid-Sur,28048592,EEI,TRIANGULO,"Calle Córdoba, 15 ",Pinto,-,28320,916914034,916916559,eei.triangulo.pinto@educa.madrid.org,-,Público,Primaria,40.2433173,-3.6950122,"Calle Córdoba, 15 "
322,323,Madrid-Norte,28058196,EEI,TRINIDAD RUIZ,"Calle Maestro Fernando Alegría, 2 ",San Agustín del Guadalix,-,28750,918418628,918418628,eei.trinidadruiz.sanagustin@educa.madrid.org,direccion-trinidadruiz@atreyugestioneducativa.com,Público,Primaria,40.68067,-3.61467,"Calle Maestro Fernando Alegría, 2 "
323,324,Madrid-Sur,28047708,EEI,TRIS-TRAS,"Camino De La Cantueña, S/n ",Parla,-,28982,916051932,-,eei.tristras.parla@educa.madrid.org,eitristras@clece.es,Público,Primaria,40.2350017,-3.766365699999999,Camino De La Cantueña  
324,325,Madrid-Norte,28049021,EEI,VALDELAPARRA,"Avenida De Camilo José Cela, 26 ",Alcobendas,-,28100,912290820,918280069,eei.valdelaparra.alcobendas@educa.madrid.org,eivaldelaparra@aytoalcobendas.org,Público,Primaria,40.5424695,-3.6583235,"Avenida De Camilo José Cela, 26 "
325,326,Madrid-Oeste,28049201,EEI,VALLE DE LUZ,"Calle Las Dálias, 3 ",Molinos. Los,-,28460,918553537,-,eei.valledeluz.losmolinos@educa.madrid.org,-,Público,Primaria,40.7135721,-4.0753308,"Calle Las Dálias, 3 "
326,327,Madrid-Sur,28044343,EEI,VALLE DE ORDESA,"Calle Argentina, 9 ",Fuenlabrada,-,28944,916972494,916972494,eei.valledeordesa.fuenlabrada@educa.madrid.org,-,Público,Primaria,40.28539000000001,-3.78791,"Calle Argentina, 9 "
327,328,Madrid-Capital,28043703,EEI,VALLE DE ORO,"Calle Del Valle De Oro, 35 ",Madrid,Carabanchel,28019,914721982,-,eei.valledeoro.madrid@educa.madrid.org,-,Público,Primaria,40.3878379,-3.7263335,"Calle Del Valle De Oro, 35 "
328,329,Madrid-Capital,28043715,EEI,VALLEHERMOSO,"Calle De Fernández De Los Ríos, 42 ",Madrid,Chamberí,28015,915941326,915941326,eei.vallehermoso.madrid@educa.madrid.org,-,Público,Primaria,40.4354517,-3.7095989,"Calle De Fernández De Los Ríos, 42 "
329,330,Madrid-Capital,28065991,EEI,VEO-VEO,"Calle De La Condesa De Venadito, 3 ",Madrid,Ciudad Lineal,28027,918286186,917651735,eei.veoveo.madrid@educa.madrid.org,-,Público,Primaria,40.4441155,-3.6553538,"Calle De La Condesa De Venadito, 3 "
330,331,Madrid-Sur,28072302,EEI,VICTORIA KAMHI,"Avenida Memorial De La Paz De Hirosima, S/n ",Aranjuez,-,28300,918928876,-,eei.victoriakamhi.aranjuez@educa.madrid.org,-,Público,Primaria,40.0657661,-3.5975431,Avenida Memorial De La Paz De Hirosima  
331,332,Madrid-Sur,28043971,EEI,VIRGEN DE LA ASUNCION,"Plaza Virgen Asunción, S/n ",Pinto,-,28320,912483803,912483713,eei.asuncion.pinto@educa.madrid.org,-,Público,Primaria,40.4167754,-3.7037902,Plaza Virgen Asunción  
332,333,Madrid-Oeste,28064101,EEI,VIRGEN DEL SOTO,"Calle San Juan De La Cruz, 6 ",Villanueva del Pardillo,-,28229,918150425,918150425,eei.virgendelsoto.villanuevadelpardillo@educa.madrid.org,-,Público,Primaria,40.4907456,-3.9662019,"Calle San Juan De La Cruz, 6 "
333,334,Madrid-Capital,28043727,EEI,ZALEO,"Calle De La Fuente De Piedra, 10 ",Madrid,Puente de Vallecas,28018,917721976,917721976,eei.zaleo.madrid@educa.madrid.org,-,Público,Primaria,40.3839225,-3.64104,"Calle De La Fuente De Piedra, 10 "
334,335,Madrid-Sur,28049079,EEI,ZARABANDA,"Calle Ataúlfo Argenta, 2 ",Parla,-,28981,916644808,-,eei.zarabanda.parla@educa.madrid.org,ei.zarabanda@grupo5.net,Público,Primaria,40.2296446,-3.7716846,"Calle Ataúlfo Argenta, 2 "
335,336,Madrid-Capital,28043739,EEI,ZOFIO,"Calle De Fornillos, 3 ",Madrid,Usera,28026,914693401,914693401,eei.zofio.madrid@educa.madrid.org,-,Público,Primaria,40.3828098,-3.7144371,"Calle De Fornillos, 3 "
336,337,Madrid-Capital,28056382,ZNAS.CN.,"CAPITAL-1, NTRA. SRA. DE LA FUENCISLA","Calle De Tomelloso, 39 ",Madrid,Usera,28026,914752598,-,zcn.capital1.madrid@educa.madrid.org,-,Público,Primaria,40.3803086,-3.6981038,"Calle De Tomelloso, 39 "
337,338,Madrid-Capital,28057416,ZNAS.CN.,"CAPITAL-3, SAN MIGUEL","Avenida De La Virgen Del Carmen, 32 ",Madrid,Hortaleza,28033,913820145,-,zcn.sanmiguel.madrid@educa.madrid.org,-,Público,Primaria,40.4743041,-3.6522245,"Avenida De La Virgen Del Carmen, 32 "
338,339,Madrid-Este,28056242,ZNAS.CN.,"ESTE-1, VILLAREJO DE SALVANES","Calle De San José, 2 ",Villarejo de Salvanés,-,28590,918745068,-,zcn.villarejo@educa.madrid.org,-,Público,Primaria,40.1675128,-3.2744343,"Calle De San José, 2 "
339,340,Madrid-Este,28062680,ZNAS.CN.,"ESTE-10, TIELMES","Calle De La Perdiz, 6 ",Tielmes,-,28550,918746117,-,zcn.tielmes@educa.madrid.org,-,Público,Primaria,40.2473156,-3.3136925,"Calle De La Perdiz, 6 "
340,341,Madrid-Este,28068797,ZNAS.CN.,"ESTE-11, CAMPO REAL","Calle Peaje, 4 ",Campo Real,-,28510,918733548,-,zcn.camporeal@educa.madrid.org,-,Público,Primaria,40.3403854,-3.3803088,"Calle Peaje, 4 "
341,342,Madrid-Este,28056254,ZNAS.CN.,"ESTE-2, SAN MARTIN DE LA VEGA","Avenida Del Doce De Octubre, 33 ",San Martín de la Vega,-,28330,918946668,-,zcn.sanmartindelavega@educa.madrid.org,-,Público,Primaria,40.20747069999999,-3.5787779,"Avenida Del Doce De Octubre, 33 "
342,343,Madrid-Este,28056266,ZNAS.CN.,"ESTE-3, ARGANDA","Calle Gran Vía, S/n ",Arganda del Rey,-,28500,918702178,-,zcn.arganda@educa.madrid.org,-,Público,Primaria,40.4189732,-3.6968991,Calle Gran Vía  
343,344,Madrid-Este,28056291,ZNAS.CN.,"ESTE-4, VILLAR DEL OLMO","Calle Carlos Ruiz, 13 ",Villar del Olmo,-,28512,918732179,-,zcn.villardelolmo@educa.madrid.org,-,Público,Primaria,40.3367713,-3.2354918,"Calle Carlos Ruiz, 13 "
344,345,Madrid-Este,28056278,ZNAS.CN.,"ESTE-5, ALCALA DE HENARES","Avenida Reyes Magos, 13 ",Alcalá de Henares,-,28806,918838709,-,zcn.alcala@educa.madrid.org,-,Público,Primaria,40.492413,-3.377348,"Avenida Reyes Magos, 13 "
345,346,Madrid-Este,28076575,ZNAS.CN.,"ESTE-6,  SANTOS DE LA HUMOSA","Avenida De Madrid, 30 ","Santos de la Humosa, Los",-,28817,-,-,zcn.santosdelahumosa@educa.madrid.org,-,Público,Primaria,40.5005272,-3.257901,"Avenida De Madrid, 30 "
346,347,Madrid-Este,28056308,ZNAS.CN.,"ESTE-7, SAN FERNANDO DE HENARES","Calle De La Solana, S/n ",San Fernando de Henares,-,28830,916734343,-,zcn.sanfernando@educa.madrid.org,-,Público,Primaria,40.4231041,-3.5338773,Calle De La Solana  
347,348,Madrid-Este,28056311,ZNAS.CN.,"ESTE-8, ORUSCO","Calle José Cañaveras, 26 ",Orusco de Tajuña,-,28570,918724800,918724046,zcn.orusco@educa.madrid.org,-,Público,Primaria,40.2833636,-3.2091176,"Calle José Cañaveras, 26 "
348,349,Madrid-Este,28057829,ZNAS.CN.,"ESTE-9, TORRES DE LA ALAMEDA","Plaza De Los Morales, 6 ",Torres de la Alameda,-,28813,918858489,-,zcn.torres@educa.madrid.org,-,Público,Primaria,40.3627347,-3.7659357,"Plaza De Los Morales, 6 "
349,350,Madrid-Norte,28056151,ZNAS.CN.,"NORTE-1, COLMENAR VIEJO","Calle De Gustavo Adolfo Bécquer, 18 ",Colmenar Viejo,-,28770,918457671,918457014,zcn.colmenarviejo@educa.madrid.org,-,Público,Primaria,40.6605173,-3.780319,"Calle De Gustavo Adolfo Bécquer, 18 "
350,351,Madrid-Norte,28062679,ZNAS.CN.,"NORTE-10, VALDEOLMOS-ALALPARDO","Calle De Alcalá, 25 ",Valdeolmos-Alalpardo,-,28130,916202821,-,zcn.valdeolmos@educa.madrid.org,-,Público,Primaria,40.6261278,-3.472489,"Calle De Alcalá, 25 "
351,352,Madrid-Norte,28056175,ZNAS.CN.,"NORTE-3, BUITRAGO DE LOZOYA","Calle De San Salvador, 6 ",Buitrago del Lozoya,-,28730,918694094,-,zcn.buitrago@educa.madrid.org,-,Público,Primaria,40.9953946,-3.6344862,"Calle De San Salvador, 6 "
352,353,Madrid-Norte,28056187,ZNAS.CN.,"NORTE-4, VENTURADA","Calle De Los Álamos, S/n ",Venturada,-,28729,918439531,-,zcn.venturada@educa.madrid.org,-,Público,Primaria,40.7921688,-3.6184225,Calle De Los Álamos  
353,354,Madrid-Norte,28056205,ZNAS.CN.,"NORTE-6, TORREMOCHA DE JARAMA","Calle Del Río Jarama, 20 ",Torremocha de Jarama,-,28189,918430904,-,zcn.torremocha@educa.madrid.org,-,Público,Primaria,40.366646,-3.5323654,"Calle Del Río Jarama, 20 "
354,355,Madrid-Norte,28056217,ZNAS.CN.,"NORTE-7, LOZOYUELA","Camino Viejo De Torrelaguna, 2 ",Lozoyuela-Navas-Sieteiglesias,-,28752,918694094,-,zcn.lozoyuela@educa.madrid.org,-,Público,Primaria,40.9263294,-3.6145022,"Camino Viejo De Torrelaguna, 2 "
355,356,Madrid-Norte,28057374,ZNAS.CN.,"NORTE-8, TALAMANCA DE JARAMA","Calle Almazara, 22 ",Talamanca de Jarama,-,28160,918433911,-,zcn.talamanca@educa.madrid.org,-,Público,Primaria,40.7479172,-3.5125023,"Calle Almazara, 22 "
356,357,Madrid-Oeste,28056229,ZNAS.CN.,"OESTE-1, VALDEMORILLO","Calle Eras De San Juan, 12 ",Valdemorillo,-,28210,918990257,-,zcn.valdemorillo@educa.madrid.org,-,Público,Primaria,40.50023729999999,-4.0588864,"Calle Eras De San Juan, 12 "
357,358,Madrid-Oeste,28056230,ZNAS.CN.,"OESTE-2, MORALZARZAL","Camino De Alpedrete, 2 ",Moralzarzal,-,28411,918578421,-,zcn.moralzarzal@educa.madrid.org,-,Público,Primaria,40.6774164,-3.9730172,"Camino De Alpedrete, 2 "
358,359,Madrid-Oeste,28057404,ZNAS.CN.,"OESTE-3, GUADARRAMA","Calle De Los Dos Escoriales, 3 ",Guadarrama,-,28440,918548694,-,zcn.guadarrama@educa.madrid.org,-,Público,Primaria,40.6689365,-4.087225300000001,"Calle De Los Dos Escoriales, 3 "
359,360,Madrid-Oeste,28058871,ZNAS.CN.,"OESTE-4, ROBLEDO DE CHAVELA","Carretera M-512 (navas Del Rey), 9 ",Robledo de Chavela,-,28294,918998248,-,zcn.robledo@educa.madrid.org,-,Público,Primaria,40.5096241,-4.2357705,"Carretera M-512 (navas Del Rey), 9 "
360,361,Madrid-Sur,28056321,ZNAS.CN.,"SUR-1, MORALEJA DE ENMEDIO","Calle Valdemoro, 3 ",Moraleja de Enmedio,-,28950,916094603,-,zcn.moraleja@educa.madrid.org,-,Público,Primaria,40.2639949,-3.8530252,"Calle Valdemoro, 3 "
361,362,Madrid-Sur,28058861,ZNAS.CN.,"SUR-10, SEVILLA LA NUEVA","Paseo Del Olivar, 3 ",Sevilla la Nueva,-,28609,918130649,-,zcn.sevilla@educa.madrid.org,-,Público,Primaria,40.3475359,-4.0316003,"Paseo Del Olivar, 3 "
362,363,Madrid-Sur,28060798,ZNAS.CN.,"SUR-11, GETAFE","Avenida De España, 66 ",Getafe,-,28903,916825253,916834819,zcn.getafe@educa.madrid.org,-,Público,Primaria,40.3162404,-3.7175299,"Avenida De España, 66 "
363,364,Madrid-Sur,28060804,ZNAS.CN.,"SUR-12, ALCORCON","Calle De La Olímpica Conchita Puig, 2 ",Alcorcón,-,28923,699505630,-,zcn.alcorcon@educa.madrid.org,-,Público,Primaria,40.3445349,-3.8195421,"Calle De La Olímpica Conchita Puig, 2 "
364,365,Madrid-Sur,28068761,ZNAS.CN.,SUR-13 NAVALCARNERO,"Calle De La Constitución, 22 ",Navalcarnero,-,28600,918113137,-,zcn.navalcarnero@educa.madrid.org,-,Público,Primaria,40.2872233,-4.0127428,"Calle De La Constitución, 22 "
365,366,Madrid-Sur,28056333,ZNAS.CN.,"SUR-2, GRIÑON","Calle De La Ermita, 3 ",Griñón,-,28971,911046082,-,zcn.grinon@educa.madrid.org,-,Público,Primaria,40.2169599,-3.8522872,"Calle De La Ermita, 3 "
366,367,Madrid-Sur,28056345,ZNAS.CN.,"SUR-3, NAVAS DEL REY","Calle Vía Olímpica, 3 ",Navas del Rey,-,28695,918652521,918652348,zcn.navasdelrey@educa.madrid.org,-,Público,Primaria,40.389071,-4.249878799999999,"Calle Vía Olímpica, 3 "
367,368,Madrid-Sur,28056357,ZNAS.CN.,"SUR-4, SAN MARTIN DE VALDEIGLESIAS","Avenida Del Ferrocarril, S/n ",San Martín de Valdeiglesias,-,28680,918612515,-,zcn.sanmartindevaldeiglesias@educa.madrid.org,-,Público,Primaria,40.3645685,-4.4034264,Avenida Del Ferrocarril  
368,369,Madrid-Sur,28056370,ZNAS.CN.,"SUR-6, LEGANES","Calle Alcarria, S/n ",Leganés,-,28915,916804861,-,zcn.leganes@educa.madrid.org,-,Público,Primaria,40.3498244,-3.6941766,Calle Alcarria  
369,370,Madrid-Sur,28057386,ZNAS.CN.,"SUR-7, PARLA","Calle Ataúlfo Argenta, 3 ",Parla,-,28981,916991641,-,zcn.parla@educa.madrid.org,-,Público,Primaria,40.2281418,-3.7725182,"Calle Ataúlfo Argenta, 3 "
370,371,Madrid-Sur,28057398,ZNAS.CN.,"SUR-8, MOSTOLES","Calle Del Tamarindo, S/n ",Móstoles,-,28935,916476682,-,zcn.mostoles@educa.madrid.org,-,Público,Primaria,40.3115293,-3.9235772,Calle Del Tamarindo  
371,372,Madrid-Sur,28058858,ZNAS.CN.,"SUR-9, CHAPINERIA","Calle Marqués De Villanueva De La Sagra, 1 ",Chapinería,-,28694,918010204,-,zcn.chapineria@educa.madrid.org,-,Público,Primaria,40.38036109999999,-4.2168872,"Calle Marqués De Villanueva De La Sagra, 1 "
372,373,Madrid-Sur,28047034,EEI-CN,A CHUPÉ,"Calle Navayuncosa, 22 ",Aldea del Fresno,-,28620,918636081,918637603,cn.aldeadelfresno@educa.madrid.org,-,Público,Primaria,40.32421799999999,-4.199904099999999,"Calle Navayuncosa, 22 "
373,374,Madrid-Sur,28059449,EEI-CN,ACUARELA,"Avenida De Los Ángeles, 26 ",Getafe,-,28903,916019432,916019432,cn.acuarela.getafe@educa.madrid.org,-,Público,Primaria,40.3092392,-3.7197505,"Avenida De Los Ángeles, 26 "
374,375,Madrid-Sur,28076101,EEI-CN,ADIVINANZAS (PROGRAMA DE CASA DE NIÑOS),"Calle De Las Palmeras, 1 ",Alcorcón,-,28922,911886061,-,-,-,Público,Primaria,40.3414344,-3.8357726,"Calle De Las Palmeras, 1 "
375,376,Madrid-Norte,28050677,EEI-CN,ALALPARDO,"Calle De Alcalá (alalpardo), 25 ",Valdeolmos-Alalpardo,-,28130,916202616,916202616,cn.valdeolmos@educa.madrid.org,-,Público,Primaria,40.6261278,-3.472489,"Calle De Alcalá (alalpardo), 25 "
376,377,Madrid-Capital,28076599,EEI-CN,ALBAICIN (PROGRAMA CASA DE NIÑOS),"Calle De Albaicín, 1 ",Madrid,Usera,28041,913171194,913171194,-,-,Público,Primaria,40.3681959,-3.701674799999999,"Calle De Albaicín, 1 "
377,378,Madrid-Sur,28058226,EEI-CN,ANTUSANA,"Calle Del Río Segre, 10 ",Móstoles,-,28935,916472814,916472814,cn.antusana.mostoles@educa.madrid.org,-,Público,Primaria,40.3145833,-3.8799681,"Calle Del Río Segre, 10 "
378,379,Madrid-Sur,28057520,EEI-CN,ARCO IRIS,"Calle De La Olímpica Conchita Puig, 2 ",Alcorcón,-,28923,916428854,916195357,cn.arcoiris.alcorcon@educa.madrid.org,-,Público,Primaria,40.3445349,-3.8195421,"Calle De La Olímpica Conchita Puig, 2 "
379,380,Madrid-Este,28047290,EEI-CN,ARCO IRIS,"Calle De La Ermita, 1 ",Valdaracete,-,28594,918739677,918739677,cn.arcoiris.valdaracete@educa.madrid.org,-,Público,Primaria,40.2085315,-3.192626,"Calle De La Ermita, 1 "
380,381,Madrid-Este,28047046,EEI-CN,ARGANDA DEL REY,"Calle Gran Vía, S/n ",Arganda del Rey,-,28500,918702178,918702178,cn.arganda@educa.madrid.org,-,Público,Primaria,40.4189732,-3.6968991,Calle Gran Vía  
381,382,Madrid-Sur,28047083,EEI-CN,ATRAPASUEÑOS,"Calle Villas De Don Juan, 17 ",Cadalso de los Vidrios,-,28640,918640575,-,cn.atrapasuenos.cadalso@educa.madrid.org,-,Público,Primaria,40.30334879999999,-4.4395977,"Calle Villas De Don Juan, 17 "
382,383,Madrid-Sur,28047150,EEI-CN,AVENTURAS,"Calle Italia, 12 ",Leganés,-,28916,916804379,916804379,cn.aventuras.leganes@educa.madrid.org,-,Público,Primaria,40.3348194,-3.7418445,"Calle Italia, 12 "
383,384,Madrid-Sur,28049845,EEI-CN,BAOBAB,"Calle San José, S/n ",Valdemoro,-,28341,918956575,918956575,cn.baobab.valdemoro@educa.madrid.org,-,Público,Primaria,40.1896466,-3.6817529,Calle San José  
384,385,Madrid-Este,28059437,EEI-CN,BAOBAB,"Avenida De Madrid, 30 ","Santos de la Humosa, Los",-,28817,918848136,-,cn.baobab.santosdelahumosa@educa.madrid.org,zcn.santosdelahumosa@educa.madrid.org,Público,Primaria,40.5005272,-3.257901,"Avenida De Madrid, 30 "
385,386,Madrid-Oeste,28057738,EEI-CN,BECERRIL DE LA SIERRA Nº 1,"Calle De Cáceres, 3 ",Becerril de la Sierra,-,28490,918538749,918538749,cn.numerouno.becerril@educa.madrid.org,-,Público,Primaria,40.71302110000001,-3.9896365,"Calle De Cáceres, 3 "
386,387,Madrid-Capital,28056771,EEI-CN,BRAVO MURILLO,"Calle De Las Islas Cíes, 11 ",Madrid,Fuencarral-El Pardo,28035,917308460,917308460,cn.bravomurillo.madrid@educa.madrid.org,-,Público,Primaria,40.4808514,-3.7180544,"Calle De Las Islas Cíes, 11 "
387,388,Madrid-Norte,28047058,EEI-CN,BUITRAGO DE LOZOYA,"Calle De San Salvador, 6 ",Buitrago del Lozoya,-,28730,918680133,918680630,cn.buitrago@educa.madrid.org,-,Público,Primaria,40.9953946,-3.6344862,"Calle De San Salvador, 6 "
388,389,Madrid-Sur,28048695,EEI-CN,BURBUJAS,"Calle San Bernardo, 13 ",Leganés,-,28917,916113960,916113960,cn.burbujas.leganes@educa.madrid.org,-,Público,Primaria,40.3604426,-3.7792867,"Calle San Bernardo, 13 "
389,390,Madrid-Norte,28047061,EEI-CN,BUSTARVIEJO,"Carretera De Valdemanco, 9 Bis ",Bustarviejo,-,28720,918482240,918439531,cn.bustarviejo@educa.madrid.org,-,Público,Primaria,40.8290965,-3.6301507,"Carretera De Valdemanco, 9 Bis "
390,391,Madrid-Sur,28043958,EEI-CN,CAMPANILLA,"Calle De La Constitución, 22 ",Navalcarnero,-,28600,918113137,-,cn.campanilla.navalcarnero@educa.madrid.org,zcn.navalcarnero@educa.madrid.org,Público,Primaria,40.2872233,-4.0127428,"Calle De La Constitución, 22 "
391,392,Madrid-Este,28047782,EEI-CN,CAMPO REAL Nº 1,"Calle Peaje, 2 ",Campo Real,-,28510,918733548,918733548,cn.camporeal@educa.madrid.org,zcn.camporeal@educa.madrid.org,Público,Primaria,40.3399116,-3.3802199,"Calle Peaje, 2 "
392,393,Madrid-Oeste,28078870,EEI-CN,CAPULIN,"Calle Buenavista, S/n ",Santa María de la Alameda,-,28296,-,-,cn.capulin.santamariadelaalameda@educa.madrid.org,-,Público,Primaria,40.4098996,-3.6992025,Calle Buenavista  
393,394,Madrid-Sur,28075285,EEI-CN,CARACOL COL COL (PROGRAMA DE CASA DE NIÑOS),"Calle Tablas De Daimiel, S/n ",Ciempozuelos,-,28350,918086676,918930668,-,-,Público,Primaria,40.152862,-3.6303092,Calle Tablas De Daimiel  
394,395,Madrid-Sur,28047095,EEI-CN,CASARRUBUELOS Nº 1,"Camino De Los Andaluces, 2 ",Casarrubuelos,-,28978,918167045,918167045,cn.casarrubuelos@educa.madrid.org,-,Público,Primaria,40.3717682,-3.6610361,"Camino De Los Andaluces, 2 "
