,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO
580,Madrid-Capital,28035044,CPR INF-PRI-SEC,NAZARET,"Calle Del Castillo De Uclés, 24 ",Madrid,San Blas-Canillejas,28037,913049368,913272543,cc.nazaret-sanblas.madrid@educa.madrid.org,nazaretm@planalfa.es,Privado Concertado,Secundaria
581,Madrid-Capital,28007191,CPR INF-PRI-SEC,NAZARET-OPORTO,"Calle De Las Clarisas, 4 ",Madrid,Carabanchel,28019,914714902,914722219,cc.nazaretoporto.madrid@educa.madrid.org,titular@nazaretoporto.org,Privado Concertado,Secundaria
582,Madrid-Capital,28022487,CPR INF-PRI-SEC,NERVION,"Calle Del Nervión, 2 ",Madrid,Chamartín,28002,915623030,915629180,cc.nervion.madrid@educa.madrid.org,"secretaria@colegionervion.com,coordinacion@colegionervion.com",Privado Concertado,Secundaria
583,Madrid-Sur,28038586,CPR INF-PRI-SEC,N.I.L.E.,"Calle De Castilla La Vieja, 18 ",Fuenlabrada,-,28941,916157608,-,cc.nile.fuenlabrada@educa.madrid.org,info@colegionile.es,Privado Concertado,Secundaria
584,Madrid-Norte,28048932,CPR INF-PRI-SEC,NORFOLK,"Calle Ronda Sur, 2-6 ",Cobeña,-,28863,916208428,916207010,cc.norfolk.cobena@educa.madrid.org,"administracion@colegionorfolk.com, jefaturaestudios@colegionorfolk.com",Privado Concertado,Secundaria
585,Madrid-Capital,28022499,CPR INF-PRI-SEC,NUESTRA SEÑORA DE FATIMA,"Calle De Manuel Muñoz, 30 ",Madrid,Usera,28026,914757880,914761234,cc.nsdefatima.madrid@educa.madrid.org,colegiofatima@colegiofatima.es,Privado Concertado,Secundaria
586,Madrid-Sur,28067707,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LA CONCEPCION,"Calle De La Rastrojera, S/n ",Navalcarnero,-,28600,918184464,918184465,cc.ntrasraconcepcion.navalcarnero@educa.madrid.org,secretaria@colegioseiconcepcion.es, direccion@colegioseiconcepcion.es,Secundaria
587,Madrid-Capital,28013051,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LA CONSOLACION,"Plaza De La Madre Molas, 2 ",Madrid,Chamartín,28036,913592905,-,cc.nsconsolacion.madrid@educa.madrid.org,colegio@consolacionmadrid.com,Privado Concertado,Secundaria
588,Madrid-Capital,28015586,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LA ESTRELLA,"Calle Del Barco Sinaia, 1 ",Madrid,Puente de Vallecas,28038,914372234,914399551,cc.nsdelaestrella.madrid@educa.madrid.org,colegionsdelaestrella@gmail.com,Privado Concertado,Secundaria
589,Madrid-Capital,28013255,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LA MERCED,"Avenida De Alfonso Xiii, 165 ",Madrid,Chamartín,28016,913508706,913502909,cc.nsmerced.madrid@educa.madrid.org,nsmercedm@planalfa.es,Privado Concertado,Secundaria
590,Madrid-Capital,28013280,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LA MERCED,"Calle Del Poeta Blas De Otero, 5 ",Madrid,Ciudad Lineal,28017,913556394,913611306,cc.nsdelamerced.madrid@educa.madrid.org,COLEGIOLAMERCED@TELEFONICA.NET,Privado Concertado,Secundaria
591,Madrid-Norte,28062813,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LA MERCED,"Calle Del Fuego, 9 ",Tres Cantos,-,28760,918062571,918062575,cc.nsdelamerced.trescantos@educa.madrid.org,direccion@mercedariastrescantos.es,Privado Concertado,Secundaria
592,Madrid-Capital,28015562,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LA PROVIDENCIA,"Calle De Monederos, 2 ",Madrid,Usera,28026,914753009,915002239,cc.nsdelaprovidencia.madrid@educa.madrid.org,nsprovidenciam@planalfa.es,Privado Concertado,Secundaria
593,Madrid-Sur,28023698,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LA PROVIDENCIA,"Calle De San José, 1 ",Pinto,-,28320,916910303,916922795,cc.nsdelaprovidencia.pinto@educa.madrid.org,secretaria@nsppinto.com,Privado Concertado,Secundaria
594,Madrid-Capital,28031993,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LA VEGA,"Calle De Chantada, 28 ",Madrid,Fuencarral-El Pardo,28029,917386700,917386060,cc.nsdelavega.madrid@educa.madrid.org,nsv@ntrasradelavega.com,Privado Concertado,Secundaria
595,Madrid-Capital,28022633,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LAS DELICIAS,"Paseo De Las Delicias, 67 ",Madrid,Arganzuela,28045,915274934,915280168,cc.nsdelasdelicias.madrid@educa.madrid.org,nsdelicias@planalfa.es,Privado Concertado,Secundaria
596,Madrid-Capital,28013115,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LAS ESCUELAS PIAS,"Calle De Eugenia De Montijo, 83 ",Madrid,Carabanchel,28044,914654400,914654511,cc.escuelaspias.madrid@educa.madrid.org,nsepias@escolapiascarabanchel.com,Privado Concertado,Secundaria
597,Madrid-Capital,28013097,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LAS ESCUELAS PIAS,"Calle De Ocaña, 191 ",Madrid,Latina,28047,917183685,-,-,cc.nsescuelaspias.madrid@educa.madrid.org,Privado Concertado,Secundaria
598,Madrid-Capital,28008405,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LAS NIEVES,"Calle De Alcalá, 589 ",Madrid,San Blas-Canillejas,28022,917410009,917410009,cc.nsdelasnieves.madrid@educa.madrid.org,correocam@colegionsnieves.es,Privado Concertado,Secundaria
599,Madrid-Capital,28013450,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LAS VICTORIAS,"Calle Del Apóstol Santiago, 72 ",Madrid,Ciudad Lineal,28017,914035303,914047292,cc.nsvictorias.madrid@educa.madrid.org,nsvictoriasm@planalfa.es,Privado Concertado,Secundaria
600,Madrid-Capital,28012949,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LOS ANGELES,"Calle De La Canción Del Olvido, 55 ",Madrid,Villaverde,28041,913176203,913699397,cc.nsdelosangeles.madrid@educa.madrid.org,colnsangeles@planalfa.es,Privado Concertado,Secundaria
601,Madrid-Capital,28019592,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LOS DOLORES,"Calle Del Tordo, 11 ",Madrid,Carabanchel,28019,914718954,914719959,cc.nsdolores.madrid@educa.madrid.org,secretaria@colegionsdolores.com,Privado Concertado,Secundaria
602,Madrid-Sur,28000960,CPR INF-PRI-SEC,NUESTRA SEÑORA DE LOS REMEDIOS,"Calle De Los Guindales, 17 ",Alcorcón,-,28921,916194981,916194981,cc.nsdelosremedios.alcorcon@educa.madrid.org,direccion@colegionsremedios.com,Privado Concertado,Secundaria
603,Madrid-Capital,28030289,CPR INF-PRI-SEC,NUESTRA SEÑORA DE MORATALAZ,"Avenida De Moratalaz, 91 ",Madrid,Moratalaz,28030,914392146,-,cc.nsmoratalaz.madrid@educa.madrid.org,nsmoratalaz@planalfa.es,Privado Concertado,Secundaria
604,Madrid-Sur,28000901,CPR INF-PRI-SEC,NUESTRA SEÑORA DE RIHONDO,"Avenida De Pablo Iglesias, 2 ",Alcorcón,-,28922,916442053,-,cc.nsrihondo.alcorcon@educa.madrid.org,gestion@rihondo.com,Privado Concertado,Secundaria
605,Madrid-Capital,28008223,CPR INF-PRI-SEC,NUESTRA SEÑORA DEL BUEN CONSEJO,"Calle De Ábalos, 5 ",Madrid,Ciudad Lineal,28043,914132551,914132551,cc.nsbuenconsejo.madrid@educa.madrid.org,direccion@colegiobuenconsejo.es,Privado Concertado,Secundaria
606,Madrid-Capital,28008211,CPR INF-PRI-SEC,NUESTRA SEÑORA DEL BUEN CONSEJO,"Calle De Juan Montalvo, 30 ",Madrid,Moncloa-Aravaca,28040,914561870,915358498,cc.nsdelbuenconsejo.madrid@educa.madrid.org,buenconsejo@cbcmadrid.es,Privado Concertado,Secundaria
607,Madrid-Sur,28023224,CPR INF-PRI-SEC,NUESTRA SEÑORA DEL CARMEN,"Calle Chile, 4 ",Móstoles,-,28938,916456723,916456118,cc.nscarmen.mostoles@educa.madrid.org,nscarmenmostoles@planalfa.es,Privado Concertado,Secundaria
608,Madrid-Capital,28013036,CPR INF-PRI-SEC,NUESTRA SEÑORA DEL CARMEN,"Avenida Real De Pinto, 41 ",Madrid,Villaverde,28021,917970146,-,cc.nscarmen.madrid@educa.madrid.org,dir@nscarmen.corazonistas.org,Privado Concertado,Secundaria
609,Madrid-Capital,28008508,CPR INF-PRI-SEC,NUESTRA SEÑORA DEL PILAR,"Calle De San Benito, 6 ",Madrid,Tetuán,28029,913151215,913154061,cc.nsdelpilar.madrid@educa.madrid.org,titularplaza@salesianas.org,Privado Concertado,Secundaria
610,Madrid-Capital,28008511,CPR INF-PRI-SEC,NUESTRA SEÑORA DEL PILAR,"Calle De Castelló, 56 ",Madrid,Salamanca,28001,915750404,915763890,cc.nspilar.madrid@educa.madrid.org,secretaria@nspilar.com,Privado Concertado,Secundaria
611,Madrid-Capital,28017844,CPR INF-PRI-SEC,NUESTRA SEÑORA DEL PILAR,"Calle De Sánchez Preciados, 62 ",Madrid,Moncloa-Aravaca,28039,914502012,-,cc.ntrasrapilar.madrid@educa.madrid.org,direccion.elpilar@fundaciontrilema.org,Privado Concertado,Secundaria
612,Madrid-Capital,28013371,CPR INF-PRI-SEC,NUESTRA SEÑORA DEL RECUERDO,"Plaza Del Duque De Pastrana, 5 ",Madrid,Chamartín,28036,913022640,913839668,cc.nsdelrecuerdo.madrid@educa.madrid.org,recuerdo@recuerdo.net,Privado Concertado,Secundaria
613,Madrid-Capital,28013401,CPR INF-PRI-SEC,NUESTRA SEÑORA DEL SAGRADO CORAZON,"Calle De La Grandeza Española, 89 ",Madrid,Latina,28011,914639400,914797260,cc.nssagradocorazon.madrid@educa.madrid.org,nsscorazon@sagradocorazonfranciscanas.es,Privado Concertado,Secundaria
614,Madrid-Capital,28034933,CPR INF-PRI-SEC,NUEVA CASTILLA,"Calle Mazaterón, 12 ",Madrid,Villa de Vallecas,28051,913315897,-,cc.nuevacastilla.madrid@educa.madrid.org,-,Privado Concertado,Secundaria
615,Madrid-Capital,28015653,CPR INF-PRI-SEC,OBISPO PERELLO,"Calle De La Virgen Del Sagrario, 22 ",Madrid,Ciudad Lineal,28027,914060000,914073547,cc.obispoperello.madrid@educa.madrid.org,secretaria@obispoperello.com,Privado Concertado,Secundaria
616,Madrid-Capital,28008387,CPR INF-PRI-SEC,OBRA SO.N.S.MONTSERRAT-S.SIMON Y S.JUDAS,"Calle De Trévelez, 3 ",Madrid,Usera,28041,913175643,913172496,cc.obrasonsmontserrat.madrid@educa.madrid.org,secretaria@colegiomontserrat.eu,Privado Concertado,Secundaria
617,Madrid-Norte,28032638,CPR INF-PRI-SEC,PADRE MANYANET,"Carretera Del Goloso, K3,78 ",Alcobendas,-,28108,916624620,916624596,cc.manyanet.alcobendas@educa.madrid.org,direccion@alcobendas.manyanet.org,Privado Concertado,Secundaria
618,Madrid-Capital,28013838,CPR INF-PRI-SEC,PARAISO SAGRADOS CORAZONES,"Calle Del Padre Damián, 34 ",Madrid,Chamartín,28036,913441693,-,cc.paraisosagradoscorazones.madrid@educa.madrid.org,secretaria@colegioparaiso.es,Privado Concertado,Secundaria
619,Madrid-Oeste,28030058,CPR INF-PRI-SEC,PARQUE,"Calle Piamonte, 19 ",Galapagar,-,28420,902010911,918593852,cc.parque.galapagar@educa.madrid.org,secretaria@colegioparque.com,Privado Concertado,Secundaria
620,Madrid-Capital,28011209,CPR INF-PRI-SEC,PATROCINIO DE MARIA,"Calle De Umbría, 31 ",Madrid,Hortaleza,28043,913001605,913885326,cc.patrociniodemaria.madrid@educa.madrid.org,colegio@patrociniodemaria.com,Privado Concertado,Secundaria
621,Madrid-Capital,28013504,CPR INF-PRI-SEC,PATROCINIO DE SAN JOSE,"Calle Del General Moscardó, 24 ",Madrid,Tetuán,28020,915359840,915359841,cc.patrociniodesanjose.madrid@educa.madrid.org,secretaria@patrociniosanjose.org,Privado Concertado,Secundaria
622,Madrid-Capital,28013565,CPR INF-PRI-SEC,PUREZA DE MARIA,"Calle De Lira, 10 ",Madrid,Retiro,28007,915736001,914091150,cc.purezademaria.madrid@educa.madrid.org,secretaria@pmaria-madrid.org,Privado Concertado,Secundaria
623,Madrid-Capital,28008791,CPR INF-PRI-SEC,PURISIMA CONCEPCION,"Calle De La Puebla, 20 ",Madrid,Centro,28004,915219758,915232836,cc.purisimaconcepcion.madrid@educa.madrid.org,direcciongeneral@pconcepcion.escuelateresiana.com,Privado Concertado,Secundaria
624,Madrid-Capital,28013590,CPR INF-PRI-SEC,RAFAELA YBARRA,"Avenida De Rafaela Ybarra, 73 ",Madrid,Usera,28026,915691205,915608041,cc.rafaelaybarra.madrid@educa.madrid.org,informacion@colegiorafaelaybarra.es,Privado Concertado,Secundaria
625,Madrid-Capital,28013607,CPR INF-PRI-SEC,RAIMUNDO LULIO,"Avenida De San Diego, 63 ",Madrid,Puente de Vallecas,28018,914781997,-,cc.raimundolulio.madrid@educa.madrid.org,secretaria@colegioraimundolulio.org,Privado Concertado,Secundaria
626,Madrid-Oeste,28024393,CPR INF-PRI-SEC,REAL COLEGIO ALFONSO XII,"Avenida Juan De Borbón Y Battenberg, 2 ",San Lorenzo de El Escorial,-,28200,918905711,918903190,cc.rcalfonsodoce.sanlorenzo@educa.madrid.org,secretario@colegioalfonsoxii.com,Privado Concertado,Secundaria
627,Madrid-Capital,28013191,CPR INF-PRI-SEC,REAL COLEGIO NUESTRA SEÑORA DE LORETO,"Calle De O'donnell, 61 ",Madrid,Salamanca,28009,915733210,915737624,cc.realcolegionsloreto.madrid@educa.madrid.org,secretaria@realcolegioloretomadrid.es,Privado Concertado,Secundaria
628,Madrid-Capital,28009549,CPR INF-PRI-SEC,REAL COLEGIO SANTA ISABEL-LA ASUNCION,"Calle De Santa Isabel, 46 ",Madrid,Centro,28012,915273183,915289845,cc.rcsantaisabel.madrid@educa.madrid.org,dgsi@planalfa.es,Privado Concertado,Secundaria
629,Madrid-Capital,28016256,CPR INF-PRI-SEC,REINADO DEL CORAZON DE JESUS,"Calle De Walía, 19 ",Madrid,Retiro,28007,915517462,915517939,cc.reinadodelcorazondejesus.madrid@educa.madrid.org,info@colegioreinadomadrid.es,Privado Concertado,Secundaria
630,Madrid-Capital,28037791,CPR INF-PRI-SEC,RETIRO,"Calle Del Poeta Esteban De Villegas, S/n ",Madrid,Retiro,28014,914335813,915524642,cc.retiro.madrid@educa.madrid.org,CRETIRO@telefonica.net,Privado Concertado,Secundaria
631,Madrid-Sur,28001514,CPR INF-PRI-SEC,SAGRADA FAMILIA,"Calle Del Príncipe, 15 ",Aranjuez,-,28300,918910419,918923648,cc.sagradafamilia.aranjuez@educa.madrid.org,aranjuez@fesd.es,Privado Concertado,Secundaria
632,Madrid-Capital,28013723,CPR INF-PRI-SEC,SAGRADA FAMILIA,"Calle De Jorge Juan, 165 ",Madrid,Salamanca,28028,913559055,913564995,cc.sagradafamilia.madrid@educa.madrid.org,dir@safajj.corazonistas.org,Privado Concertado,Secundaria
633,Madrid-Capital,28046509,CPR INF-PRI-SEC,SAGRADA FAMILIA,"Calle De Oberón, 6 ",Madrid,Moratalaz,28030,913015281,913015287,cc.sagradafamilia-moratalaz.madrid@educa.madrid.org,sfamiliam@planalfa.es,Privado Concertado,Secundaria
634,Madrid-Sur,28023704,CPR INF-PRI-SEC,SAGRADA FAMILIA,"Calle De La Sagrada Familia, 3 ",Pinto,-,28320,916911026,916922597,cc.sagradafamilia.pinto@educa.madrid.org,dirgeneral.pinto@fesd.es,Privado Concertado,Secundaria
635,Madrid-Capital,28013759,CPR INF-PRI-SEC,SAGRADA FAMILIA DE URGEL,"Avenida De Palomeras, 88 ",Madrid,Puente de Vallecas,28018,913031032,913031029,cc.sgdafamilia.madrid@educa.madrid.org,secretaria.sfu@alfaexpress.net,Privado Concertado,Secundaria
636,Madrid-Capital,28013772,CPR INF-PRI-SEC,SAGRADO CORAZON,"Paseo De Santa María De La Cabeza, 115 ",Madrid,Usera,28026,914765112,914755196,cc.sagradocorazon.madrid@educa.madrid.org,info@csc-capuchinos.com,Privado Concertado,Secundaria
637,Madrid-Capital,28008909,CPR INF-PRI-SEC,SAGRADO CORAZON,"Avenida De Alfonso Xiii, 127 ",Madrid,Chamartín,28016,913531380,913592142,cc.sagradocorazon-chamartin.madrid@educa.madrid.org,secretaria.m@corazonistas.com,Privado Concertado,Secundaria
638,Madrid-Capital,28016268,CPR INF-PRI-SEC,SAGRADO CORAZON,"Calle De Don Pedro, 14 ",Madrid,Centro,28005,913653604,913540217,cc.scorazoncentro.madrid@educa.madrid.org,sagradocm@planalfa.es,Privado Concertado,Secundaria
639,Madrid-Capital,28020107,CPR INF-PRI-SEC,SAGRADO CORAZON,"Plaza De La Madre María Ana Mogas, 12 ",Madrid,Fuencarral-El Pardo,28034,917340218,913720028,cc.scorazon-fuencarral.madrid@educa.madrid.org,direccion_scf@edu.anamogas.org,Privado Concertado,Secundaria
640,Madrid-Capital,28008910,CPR INF-PRI-SEC,SAGRADO CORAZON,"Calle De San Jaime, 21 ",Madrid,Villa de Vallecas,28031,913030140,-,cc.sgdocorazon.madrid@educa.madrid.org,direcciontitular@sagrado-corazon.net,Privado Concertado,Secundaria
641,Madrid-Capital,28008892,CPR INF-PRI-SEC,SAGRADO CORAZON,"Calle De Santa Magdalena Sofía, 12 ",Madrid,Chamartín,28036,913023540,913839329,cc.scorazonchamartin.madrid@educa.madrid.org,sacorasec@telefonica.net,Privado Concertado,Secundaria
642,Madrid-Capital,28013802,CPR INF-PRI-SEC,SAGRADO CORAZON DE JESUS,"Calle De Valderribas, 2 ",Madrid,Retiro,28007,915511655,-,cc.scorazondejesus-retiro.madrid@educa.madrid.org,salesianasscj@planalfa.es,Privado Concertado,Secundaria
643,Madrid-Capital,28007292,CPR INF-PRI-SEC,SAGRADO CORAZON DE JESUS,"Paseo Del General Martínez Campos, 6 ",Madrid,Chamberí,28010,914454512,914469501,cc.scorazonchamberi.madrid@educa.madrid.org,direccion@colegioscjesusmartinezcampos.es,Privado Concertado,Secundaria
644,Madrid-Capital,28013784,CPR INF-PRI-SEC,SAGRADO CORAZON DE JESUS,"Calle De Ferraz, 63 ",Madrid,Moncloa-Aravaca,28008,915490358,915499177,cc.scorazonferraz.madrid@educa.madrid.org,direccionscjferraz@gmail.com,Privado Concertado,Secundaria
645,Madrid-Este,28000157,CPR INF-PRI-SEC,SAGRADO CORAZON DE JESUS,"Calle Escritorios, 6 ",Alcalá de Henares,-,28801,918880654,918836927,cc.scorazondejesus.alcala@educa.madrid.org,lourdespgarcia@yahoo.es,Privado Concertado,Secundaria
646,Madrid-Oeste,28029573,CPR INF-PRI-SEC,SAGRADO CORAZON REPARADORAS,"Avenida Guadarrama, 10 ",Majadahonda,-,28220,916387711,916344174,cc.screparadoras.majadahonda@educa.madrid.org,sagcomaj@planalfa.es,Privado Concertado,Secundaria
647,Madrid-Capital,28008946,CPR INF-PRI-SEC,SAGRADOS CORAZONES,"Calle De Martín De Los Heros, 91 ",Madrid,Moncloa-Aravaca,28008,915496750,915499764,cc.sagradoscorazones.madrid@educa.madrid.org,scorazonesm@planalfa.es,Privado Concertado,Secundaria
648,Madrid-Capital,28012640,CPR INF-PRI-SEC,SALESIANOS ATOCHA,"Ronda De Atocha, 27 ",Madrid,Arganzuela,28012,915062100,915304100,cc.salesianosatocha.madrid@educa.madrid.org,sa.secretaria@salesianosatocha.com,Privado Concertado,Secundaria
649,Madrid-Capital,28014193,CPR INF-PRI-SEC,SALESIANOS PASEO DE EXTREMADURA,"Calle De Repullés Y Vargas, 11 ",Madrid,Latina,28011,914640050,911109965,cc.sanmiguelarcangel.madrid@educa.madrid.org,director@salesianospaseo.com,Privado Concertado,Secundaria
650,Madrid-Sur,28025361,CPR INF-PRI-SEC,SAMER CALASANZ,"Calle Tenerías, 30 ",Valdemoro,-,28342,918951130,-,cc.samercalasanz.valdemoro@educa.madrid.org,direccion@samercalasanz.es,Privado Concertado,Secundaria
651,Madrid-Oeste,28069315,CPR INF-PRI-SEC,SAN AGUSTIN,"Calle Santa Emilia, 20 ",Guadarrama,-,28440,918511820,918518165,cc.sanagustin.guadarrama@educa.madrid.org,csalosnegrales@gmail.com,Privado Concertado,Secundaria
652,Madrid-Capital,28015471,CPR INF-PRI-SEC,SAN AGUSTIN,"Calle Del Padre Damián, 18 ",Madrid,Chamartín,28036,914589620,913441271,cc.sanagustin.madrid@educa.madrid.org,csam@csamadrid.org,Privado Concertado,Secundaria
653,Madrid-Capital,28016645,CPR INF-PRI-SEC,SAN ALBERTO MAGNO,"Travesia De Iván De Vargas, 1 ",Madrid,Carabanchel,28019,915693684,915651281,cc.sanalbertomagno.madrid@educa.madrid.org,tesoreria@colegiosam.com,Privado Concertado,Secundaria
654,Madrid-Capital,28013887,CPR INF-PRI-SEC,SAN ALFONSO,"Calle Del Mesón De Paredes, 78 ",Madrid,Centro,28012,915285705,-,cc.sanalfonso.madrid@educa.madrid.org,sanalfonsohijasdelacaridad@gmail.com,Privado Concertado,Secundaria
655,Madrid-Capital,28018711,CPR INF-PRI-SEC,SAN BERNARDO,"Avenida Del Manzanares, 20-22 ",Madrid,Latina,28011,913666413,913642084,cc.sanbernardo.madrid@educa.madrid.org,fsanbernardo@hotmail.com,Privado Concertado,Secundaria
656,Madrid-Capital,28009033,CPR INF-PRI-SEC,SAN BUENAVENTURA,"Calle De El Greco, 16 ",Madrid,Latina,28011,915267161,-,cc.sanbuenaventura.madrid@educa.madrid.org,direccion@sanbuenaventura.org,Privado Concertado,Secundaria
657,Madrid-Capital,28009082,CPR INF-PRI-SEC,SAN EULOGIO,"Calle De La Revoltosa, 17 ",Madrid,Villa de Vallecas,28031,913322848,917958608,cc.saneulogio.madrid@educa.madrid.org,colegiosaneulogio@yahoo.es,Privado Concertado,Secundaria
658,Madrid-Capital,28013991,CPR INF-PRI-SEC,SAN FRANCISCO DE ASIS,"Calle De La Madre Carmen Del Niño Jesús, 7 ",Madrid,Chamartín,28002,915634404,915611239,cc.sanfranciscodeasis.madrid@educa.madrid.org,csfasis@planalfa.es,Privado Concertado,Secundaria
659,Madrid-Este,28000406,CPR INF-PRI-SEC,SAN GABRIEL,"Carretera Daganzo, K 2,5 ",Alcalá de Henares,-,28800,918890650,918871277,cc.sangabriel.alcala@educa.madrid.org,dirsecundaria@colegiosangabriel.com,Privado Concertado,Secundaria
660,Madrid-Capital,28014570,CPR INF-PRI-SEC,SAN GABRIEL,"Calle De Eugenia De Montijo, 92 ",Madrid,Carabanchel,28025,914665121,914617026,cc.sangabriel.madrid@educa.madrid.org,direccion@sgonline.es,Privado Concertado,Secundaria
661,Madrid-Este,28000421,CPR INF-PRI-SEC,SAN IGNACIO DE LOYOLA,"Calle Concepción Arenal, 3 ",Alcalá de Henares,-,28806,918871114,918832815,cc.sanignaciodeloyola.alcala@educa.madrid.org,info@sanignacioalcala.es,Privado Concertado,Secundaria
662,Madrid-Oeste,28025166,CPR INF-PRI-SEC,SAN IGNACIO DE LOYOLA,"Paseo De Andrés Vergara, 5 ",Torrelodones,-,28250,918544989,918544988,cc.sanignaciodeloyola.torrelodones@educa.madrid.org,colegio@sanignaciotorrelodones.es,Privado Concertado,Secundaria
663,Madrid-Capital,28009185,CPR INF-PRI-SEC,SAN JAIME APOSTOL,"Calle De Juan José Martínez Seco, 54 ",Madrid,Villaverde,28021,917980889,917230249,cc.sanjaimeapostol.madrid@educa.madrid.org,colegiosanjaimeapostol@gmail.com,Privado Concertado,Secundaria
664,Madrid-Capital,28009203,CPR INF-PRI-SEC,SAN JAVIER,"Paseo De Santa María De La Cabeza, 85 ",Madrid,Arganzuela,28045,914734216,914737568,cc.sanjavier.madrid@educa.madrid.org,csanjavier1@hotmail.com,Privado Concertado,Secundaria
665,Madrid-Sur,28025336,CPR INF-PRI-SEC,SAN JOSE,"Plaza Del Conde, 5 ",Valdemoro,-,28342,918950922,918954360,cc.sanjose.valdemoro@educa.madrid.org,csj@movistar.es,Privado Concertado,Secundaria
666,Madrid-Capital,28017753,CPR INF-PRI-SEC,SAN JOSE,"Calle De Emilio Ferrari, 87 ",Madrid,Ciudad Lineal,28017,913674075,913774618,cc.sanjose.madrid@educa.madrid.org,titulareferrari@salesianas.org,Privado Concertado,Secundaria
667,Madrid-Capital,28014065,CPR INF-PRI-SEC,SAN JOSE,"Calle De Pedro Escudero, 21-23 ",Madrid,Puente de Vallecas,28018,913035747,913035745,cc.sjose.madrid@educa.madrid.org,colegiosjose@hotmail.com,Privado Concertado,Secundaria
668,Madrid-Sur,28003134,CPR INF-PRI-SEC,SAN JOSE,"Calle Velasco, 2 ",Getafe,-,28901,916953969,-,cc.sanjose.getafe@educa.madrid.org,secretaria.getafe@fesd.es,Privado Concertado,Secundaria
669,Madrid-Capital,28017741,CPR INF-PRI-SEC,SAN JOSE,"Calle Del Marqués De Viana, 43 ",Madrid,Tetuán,28039,915717414,915716433,cc.sanjosetetuan.madrid@educa.madrid.org,roberto@colegiosanjosemadrid.es,Privado Concertado,Secundaria
670,Madrid-Capital,28009264,CPR INF-PRI-SEC,SAN JOSE,"Calle De Moreno Nieto, 1 ",Madrid,Arganzuela,28005,913667203,913667202,cc.san-jose.madrid@educa.madrid.org,csjmorenonieto1900@gmail.com,Privado Concertado,Secundaria
671,Madrid-Capital,28009215,CPR INF-PRI-SEC,SAN JOSE,"Calle De Francisco Laguna, 21 ",Madrid,Puente de Vallecas,28053,914771158,-,cc.sanjosevallecas.madrid@educa.madrid.org,colegiosanjose@anamogas.org,Privado Concertado,Secundaria
672,Madrid-Oeste,28023832,CPR INF-PRI-SEC,SAN JOSE DE CLUNY,"Avenida Juan Xxiii, 7 ",Pozuelo de Alarcón,-,28224,913520648,913524025,cc.sanjosecluny.pozuelodealarcon@educa.madrid.org,secretaria@clunypozuelo.es,Privado Concertado,Secundaria
673,Madrid-Capital,28020171,CPR INF-PRI-SEC,SAN JOSE-LUCERO,"Calle Del Palmípedo, 12 ",Madrid,Latina,28047,914647203,914631660,cc.sanjoselucero.madrid@educa.madrid.org,colegiolucero@yahoo.es,Privado Concertado,Secundaria
674,Madrid-Capital,28009291,CPR INF-PRI-SEC,SAN JUAN BAUTISTA,"Calle De Francos Rodríguez, 5 ",Madrid,Tetuán,28039,914500000,914501951,cc.sanjuanbautista.madrid@educa.madrid.org,director@salesianosestrecho.es,Privado Concertado,Secundaria
675,Madrid-Este,28024897,CPR INF-PRI-SEC,SAN JUAN BOSCO,"Calle Hierro, 41 ",Torrejón de Ardoz,-,28850,916755196,916487541,cc.sjuanbosco.torrejondeardoz@educa.madrid.org,colegio@sjbosco.e.telefonica.net,Privado Concertado,Secundaria
676,Madrid-Este,28024988,CPR INF-PRI-SEC,SAN JUAN EVANGELISTA,"Calle Valle Del Tormes, 2 V ",Torrejón de Ardoz,-,28850,916750806,-,cc.sanjuanevangelista.torrejondeardoz@educa.madrid.org,info@colegiosje.es,Privado Concertado,Secundaria
677,Madrid-Sur,28023315,CPR INF-PRI-SEC,SAN LUIS GONZAGA,"Calle Don José María López Malla, 5 ",Navalcarnero,-,28600,918110915,918110915,cc.sanluisgonzaga.navalcarnero@educa.madrid.org,slg@sanluisgonzaga.org,Privado Concertado,Secundaria
678,Madrid-Capital,28017893,CPR INF-PRI-SEC,SAN MARTIN,"Avenida Del Doctor García Tapia, 106 ",Madrid,Moratalaz,28030,914390624,914300018,cc.sanmartin.madrid@educa.madrid.org,colegiosanmartin@telefonica.net,Privado Concertado,Secundaria
