,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO
668,Madrid-Norte,28033655,CP INF-PRI,CASTILLA,"Plaza De Castilla, 4 ",Alcobendas,-,28100,916530448,912296976,cp.castilla.alcobendas@educa.madrid.org,-,Público,Primaria
669,Madrid-Sur,28031415,CP INF-PRI,CELSO EMILIO FERREIRO,"Avenida De Los Sauces, 53 ",Móstoles,-,28935,916470184,916464218,cp.celsoemilioferr.mostoles@educa.madrid.org,-,Público,Primaria
670,Madrid-Capital,28005210,CP INF-PRI,CERVANTES,"Calle De Raimundo Fernández Villaverde, 4 ",Madrid,Chamberí,28003,915330837,915330837,cp.cervantes.madrid@educa.madrid.org,-,Público,Primaria
671,Madrid-Este,28000078,CP INF-PRI,CERVANTES,"Calle Giner De Los Ríos, 5 ",Alcalá de Henares,-,28800,918889973,918816276,cp.cervantes.alcala@educa.madrid.org,-,Público,Primaria
672,Madrid-Sur,28026523,CP INF-PRI,CERVANTES,"Calle De Extremadura, 40 ",Fuenlabrada,-,28944,916976809,912749983,cp.cervantes.fuenlabrada@educa.madrid.org,-,Público,Primaria
673,Madrid-Este,28073938,CP INF-PRI,CHARLES DICKENS,"Calle Berlín, 1 ",Loeches,-,28890,918851261,918851946,cp.charlesdickens.loeches@educa.madrid.org,-,Público,Primaria
674,Madrid-Sur,28070706,CP INF-PRI,CHAVES NOGALES,"Calle De Berlín C/v A C/ Atenas, S/n ",Alcorcón,-,28922,914983286,916890325,cp.chavesnogales.alcorcon@educa.madrid.org,-,Público,Primaria
675,Madrid-Norte,28058551,CP INF-PRI,CHOZAS DE LA SIERRA,"Avenida De Las Islas, S/n ",Soto del Real,-,28791,918479337,918478374,cp.chozasdelasierra.soto@educa.madrid.org,-,Público,Primaria
676,Madrid-Capital,28019439,CP INF-PRI,CIUDAD DE BADAJOZ,"Calle De Fray José Cerdeiriña, 51 ",Madrid,Latina,28024,917065611,917107103,cp.ciudaddebadajoz.madrid@educa.madrid.org,-,Público,Primaria
677,Madrid-Norte,28042826,CP INF-PRI,CIUDAD DE COLUMBIA,"Sector Pueblos, 19 ",Tres Cantos,-,28760,918032800,918040934,cp.ciudaddecolumbia.trescantos@educa.madrid.org,-,Público,Primaria
678,Madrid-Capital,28011684,CP INF-PRI,CIUDAD DE CORDOBA,"Calle De Lillo, 1 ",Madrid,Villaverde,28041,913172417,913179827,cp.ciudaddecordoba.madrid@educa.madrid.org,-,Público,Primaria
679,Madrid-Sur,28025841,CP INF-PRI,CIUDAD DE GETAFE,"Calle Buenavista, 25 ",Getafe,-,28904,916960122,916960122,cp.ciudaddegetafe.getafe@educa.madrid.org,-,Público,Primaria
680,Madrid-Capital,28018502,CP INF-PRI,CIUDAD DE GUADALAJARA,"Calle Del Bergantín, 13 ",Madrid,Barajas,28042,917470938,917472064,cp.ciudaddeguadalajara.madrid@educa.madrid.org,ciudad5@centros2.pntic.mec.es,Público,Primaria
681,Madrid-Capital,28004904,CP INF-PRI,CIUDAD DE JAEN,"Calle De La Madre Rosa Blanco_, 3 ",Madrid,Usera,28041,913174313,913171644,cp.ciudaddejaen.madrid@educa.madrid.org,-,Público,Primaria
682,Madrid-Capital,28005234,CP INF-PRI,CIUDAD DE LOS ANGELES,"Calle De La Alegría De La Huerta, 6 ",Madrid,Villaverde,28041,917954993,915050434,cp.ciudaddelosangeles.madrid@educa.madrid.org,-,Público,Primaria
683,Madrid-Sur,28003328,CP INF-PRI,CIUDAD DE MADRID,"Avenida De Las Ciudades, 21 ",Getafe,-,28903,916952018,916829328,cp.ciudaddemadrid.getafe@educa.madrid.org,-,Público,Primaria
684,Madrid-Sur,28023480,CP INF-PRI,CIUDAD DE MERIDA,"Avenida Juan Carlos I, 11 ",Parla,-,28981,916057711,916992958,cp.ciudaddemerida.parla@educa.madrid.org,-,Público,Primaria
685,Madrid-Norte,28045074,CP INF-PRI,CIUDAD DE NEJAPA,"Avenida De Los Labradores, 26 ",Tres Cantos,-,28760,918033835,918035367,cp.ciudaddenejapa.trescantos@educa.madrid.org,-,Público,Primaria
686,Madrid-Sur,28028519,CP INF-PRI,CIUDAD DE PARLA,"Avenida Juan Carlos I, 15 ",Parla,-,28982,916991747,916991747,cp.ciudaddeparla.parla@educa.madrid.org,-,Público,Primaria
687,Madrid-Sur,28039131,CP INF-PRI,CIUDAD DE ROMA,"Calle Moraleja De Enmedio, 21 ",Móstoles,-,28935,916458911,916458911,cp.ciudadderoma.mostoles@educa.madrid.org,-,Público,Primaria
688,Madrid-Capital,28031087,CP INF-PRI,CIUDAD DE ROMA,"Calle De Juan Esplandiu, 2 ",Madrid,Retiro,28007,915743897,915041695,cp.ciudadderoma.madrid@educa.madrid.org,ciudad13@centros2.pntic.mec.es,Público,Primaria
689,Madrid-Capital,28020673,CP INF-PRI,CIUDAD DE VALENCIA,"Calle Cerro Almodóvar, 3 ",Madrid,Villa de Vallecas,28031,913310805,913312548,cp.ciudaddevalenci.madrid@educa.madrid.org,-,Público,Primaria
690,Madrid-Capital,28018708,CP INF-PRI,CIUDAD DE ZARAGOZA,"Calle De Manuel Aguilar Muñoz, 1 ",Madrid,Barajas,28042,913293756,912406061,cp.ciudaddezaragoz.madrid@educa.madrid.org,cp.ciudad.de.zaragoza@centros2.pntic.mec.es,Público,Primaria
691,Madrid-Este,28030447,CP INF-PRI,CIUDAD DEL AIRE,"Calle Barberán Y Collar, 21 ",Alcalá de Henares,-,28805,918880343,918833079,cp.ciudaddelaire.alcala@educa.madrid.org,-,Público,Primaria
692,Madrid-Capital,28005246,CP INF-PRI,CIUDAD PEGASO,"Avenida Séptima, 12 ",Madrid,San Blas-Canillejas,28022,917412017,917436218,cp.ciudadpegaso.madrid@educa.madrid.org,-,Público,Primaria
693,Madrid-Este,28024319,CP INF-PRI,CIUDADES UNIDAS,"Calle Vitoria, S/n ",San Fernando de Henares,-,28830,916721138,916721138,cp.ciudadesunidas.sanfernando@educa.madrid.org,-,Público,Primaria
694,Madrid-Este,28050434,CP INF-PRI,CLARA CAMPOAMOR,"Camino De Valdemoro, 11 ",San Martín de la Vega,-,28330,918093069,918087155,cp.claracampoamor.sanmartindelavega@educa.madrid.org,-,Público,Primaria
695,Madrid-Sur,28035421,CP INF-PRI,CLARA CAMPOAMOR,"Calle De Murcia, 14 ",Fuenlabrada,-,28945,916158712,916158712,cp.claracampoamor.fuenlabrada@educa.madrid.org,-,Público,Primaria
696,Madrid-Oeste,28064411,CP INF-PRI,CLARA CAMPOAMOR,"Calle Campo De Fútbol, 4 ",Alpedrete,-,28430,918579458,918579458,cp.claracampoamor.alpedrete@educa.madrid.org,-,Público,Primaria
697,Madrid-Sur,28067549,CP INF-PRI,CLARA CAMPOAMOR,"Calle Del Parque Bujaruelo, 1 ",Alcorcón,-,28924,916198938,916211738,cp.claracampoamor.alcorcon@educa.madrid.org,-,Público,Primaria
698,Madrid-Sur,28048403,CP INF-PRI,CLARA CAMPOAMOR,"Calle Luis Morales, 2 ",Parla,-,28982,916996292,916058663,cp.claracampoamor.parla@educa.madrid.org,-,Público,Primaria
699,Madrid-Capital,28005258,CP INF-PRI,CLAUDIO MOYANO,"Calle De Cea Bermúdez, 26 ",Madrid,Chamberí,28003,915335718,915345924,cp.claudiomoyano.madrid@educa.madrid.org,-,Público,Primaria
700,Madrid-Sur,28035378,CP INF-PRI,CLAUDIO SANCHEZ ALBORNOZ,"Calle De Claudio Sánchez Albornoz, S/n ",Alcorcón,-,28922,916439712,916439712,cp.sanchezalbornoz.alcorcon@educa.madrid.org,cp.sanchezalbornoz.alcorcon@educa.madrid.org,Público,Primaria
701,Madrid-Este,28023005,CP INF-PRI,CLAUDIO VAZQUEZ,"Calle Del Grupo Escolar, 1 ",Morata de Tajuña,-,28530,918739083,918763506,cp.claudiovazquez.morata@educa.madrid.org,claudiov@centrosI.cnice.mecd.es,Público,Primaria
702,Madrid-Capital,28033928,CP INF-PRI,COMPLEJO ESCOLAR PRINCIPE FELIPE,"Avenida De Monforte De Lemos, 24 ",Madrid,Fuencarral-El Pardo,28029,913146819,913232548,cp.principefelipe.madrid@educa.madrid.org,-,Público,Primaria
703,Madrid-Sur,28033825,CP INF-PRI,CONCEPCION ARENAL,"Avenida Doctor Fleming, 5 ",Leganés,-,28912,916946516,916932835,cp.concepcionarenal.leganes@educa.madrid.org,-,Público,Primaria
704,Madrid-Sur,28033783,CP INF-PRI,CONCEPCION ARENAL,"Avenida De Las Ciudades, 35 ",Getafe,-,28903,916019480,916824058,cp.concepcionarenal.getafe@educa.madrid.org,-,Público,Primaria
705,Madrid-Capital,28010497,CP INF-PRI,CONCEPCION ARENAL,"Calle De Antonio López, 1 ",Madrid,Carabanchel,28019,915652702,915650097,cp.concepcionarenal.madrid@educa.madrid.org,-,Público,Primaria
706,Madrid-Este,28025476,CP INF-PRI,CONCEPCION GARCIA ROBLES,"Calle De Los Colegios, 2 ",Villaconejos,-,28360,918938368,918939283,cp.concepciongarcia.villaconejos@educa.madrid.org,-,Público,Primaria
707,Madrid-Capital,28021318,CP INF-PRI,CONCHA ESPINA,"Calle De Gerardo Diego, 6 ",Madrid,Puente de Vallecas,28018,917781461,917772584,cp.conchaespina.madrid@educa.madrid.org,conchaes@centros2.pntic.mec.es,Público,Primaria
708,Madrid-Capital,28005261,CP INF-PRI,CONDE DE ROMANONES,"Calle Del Elfo, 143 ",Madrid,Ciudad Lineal,28027,913673655,914080947,cp.condederomanones.madrid@educa.madrid.org,-,Público,Primaria
709,Madrid-Este,28065565,CP INF-PRI,CONDE DUQUE DE OLIVARES,"Plaza Duquesa De Alba, 3 ",Loeches,-,28890,918851321,918308513,cp.condeduquedeolivares.loeches@educa.madrid.org,-,Público,Primaria
710,Madrid-Sur,28073008,CP INF-PRI,CONSTITUCION DE 1812,"Calle De León C/v C/ Valladolid, S/n ",Leganés,-,28914,912640023,912640009,cp.constitucionde1812.leganes@educa.madrid.org,-,Público,Primaria
711,Madrid-Capital,28072995,CP INF-PRI,CORTES DE CADIZ,"Avenida De Niceto Alcalá Zamora C/v Isabel De Valois, S/n ",Madrid,Hortaleza,28050,911727223,911720746,cp.cortesdecadiz.madrid@educa.madrid.org,-,Público,Primaria
712,Madrid-Capital,28010527,CP INF-PRI,COSTA RICA,"Calle De Camarena, 247 ",Madrid,Latina,28047,917171601,917174500,cp.costarica.madrid@educa.madrid.org,-,Público,Primaria
713,Madrid-Este,28044801,CP INF-PRI,C.R.A. AMIGOS DE LA PAZ,Calle Sartenilla ,Santorcaz,-,28818,918842225,-,cra.amigosdelapaz.anchuelo@educa.madrid.org,-,Público,Primaria
714,Madrid-Norte,28067537,CP INF-PRI,C.R.A. DE CABANILLAS DE LA SIERRA,"Avenida De Los Arrieros, 2 ",Cabanillas de la Sierra,-,28721,918439021,918439648,cra.cabanillas@educa.madrid.org,-,Público,Primaria
715,Madrid-Norte,28042863,CP INF-PRI,C.R.A. DE LOZOYA,"Calle Luna, 2 ",Lozoya,-,28742,918693805,918693298,cra.lozoya@educa.madrid.org,-,Público,Primaria
716,Madrid-Norte,28044781,CP INF-PRI,C.R.A. DE LOZOYUELA,"Avenida De Madrid, 32 ",Lozoyuela-Navas-Sieteiglesias,-,28752,918694002,918694167,cra.lozoyuela@educa.madrid.org,-,Público,Primaria
717,Madrid-Norte,28044771,CP INF-PRI,C.R.A. EL JARAMA,"Calle Canal De Isabel Ii, 6 ",Patones,-,28189,918432135,-,cra.eljarama@educa.madrid.org,-,Público,Primaria
718,Madrid-Este,28044823,CP INF-PRI,C.R.A. LOS OLIVOS,"Carretera M-404 (aranjuez-brea), S/n ",Valdaracete,-,28594,918739492,918739492,cra.losolivos.valdaracete@educa.madrid.org,-,Público,Primaria
719,Madrid-Oeste,28044847,CP INF-PRI,C.R.A. SIERRA OESTE ZARZALEJO,"Avenida De La Estación, 75 ",Zarzalejo,-,28293,918992682,911911471,cra.zarzalejo@educa.madrid.org,-,Público,Primaria
720,Madrid-Este,28044422,CP INF-PRI,C.R.A. VEGA DE TAJUÑA,"Calle José Cañaveras, S/n ",Orusco de Tajuña,-,28570,918724616,918724534,cra.vegadetajuna.orusco@educa.madrid.org,-,Público,Primaria
721,Madrid-Sur,28065553,CP INF-PRI,CRISTO DE LA CAMPANA,"Paseo De Castilla, S/n ",Villanueva de Perales,-,28609,918137894,918137895,cp.cristodelacampana.villanuevadeperales@educa.madrid.org,-,Público,Primaria
722,Madrid-Sur,28025312,CP INF-PRI,CRISTO DE LA SALUD,"Paseo Del Prado, 28 ",Valdemoro,-,28343,918954140,918083103,cp.cristodelasalud.valdemoro@educa.madrid.org,-,Público,Primaria
723,Madrid-Este,28038057,CP INF-PRI,CRISTOBAL COLON,"Calle De Adarga, 2 ",Alcalá de Henares,-,28805,918779409,918835939,cp.cristobalcolon.alcala@educa.madrid.org,-,Público,Primaria
724,Madrid-Capital,28005271,CP INF-PRI,CRISTOBAL COLON,"Carretera Carabanchel Villaverde, 109 ",Madrid,Villaverde,28041,917973312,917973312,cp.cristobalcolon.madrid@educa.madrid.org,-,Público,Primaria
725,Madrid-Capital,28010539,CP INF-PRI,CUBA,"Calle De Tembleque, 58 ",Madrid,Latina,28024,915187564,915180170,cp.cuba.madrid@educa.madrid.org,-,Público,Primaria
726,Madrid-Capital,28004266,CP INF-PRI,DAMASO ALONSO,"Avenida De Espinela, 1 ",Madrid,Villaverde,28021,917970620,917970620,cp.damasoalonso.madrid@educa.madrid.org,-,Público,Primaria
727,Madrid-Sur,28001137,CP INF-PRI,DANIEL MARTIN,"Avenida Del Alcalde José Aranda, 45 ",Alcorcón,-,28923,916108191,916101196,cp.danielmartin.alcorcon@educa.madrid.org,-,Público,Primaria
728,Madrid-Oeste,28028155,CP INF-PRI,DANIEL VAZQUEZ DIAZ,"Carretera M-619 (alpedrete), 1 ",Collado Villalba,-,28400,918506138,918406405,cp.vazquezdiaz.colladovillalba@educa.madrid.org,-,Público,Primaria
729,Madrid-Capital,28021446,CP INF-PRI,DANIEL VAZQUEZ DIAZ,"Calle De Armenteros, 46 ",Madrid,Moncloa-Aravaca,28039,914505842,913117764,cp.vazquezdiaz.madrid@educa.madrid.org,-,Público,Primaria
730,Madrid-Norte,28000765,CP INF-PRI,DAOIZ Y VELARDE,"Avenida De Valdelaparra, 92 ",Alcobendas,-,28108,916616095,916613142,cp.daoizyvelarde.alcobendas@educa.madrid.org,-,Público,Primaria
731,Madrid-Sur,28069340,CP INF-PRI,DAOIZ Y VELARDE,"Calle De José Echegaray, 59 ",Getafe,-,28909,916849327,916848845,cp.daoizyvelarde.getafe@educa.madrid.org,-,Público,Primaria
732,Madrid-Este,28000081,CP INF-PRI,DAOIZ Y VELARDE,"Calle Infantado, 2 ",Alcalá de Henares,-,28807,918880958,918880958,cp.daoizyvelarde.alcala@educa.madrid.org,-,Público,Primaria
733,Madrid-Capital,28005076,CP INF-PRI,DE PRACTICAS ASUNCION RINCON,"Avenida De Filipinas, 5 ",Madrid,Chamberí,28003,915542118,915345120,cp.asuncionrincon.madrid@educa.madrid.org,-,Público,Primaria
734,Madrid-Sur,28073033,CP INF-PRI,DIEGO MUÑOZ-TORRERO,"Calle De María Curie, 46 ",Valdemoro,-,28342,911744348,911743011,cp.diegomunoz-torrero.valdemoro@educa.madrid.org,-,Público,Primaria
735,Madrid-Capital,28028854,CP INF-PRI,DIONISIO RIDRUEJO,"Calle De Zipaquira, 14 ",Madrid,Hortaleza,28033,917639188,917639188,cp.dionisioridruej.madrid@educa.madrid.org,-,Público,Primaria
736,Madrid-Oeste,28022967,CP INF-PRI,DIVINO MAESTRO,"Calle Calvario, 20 ",Molinos. Los,-,28460,918553575,918553324,cp.divinomaestro.losmolinos@educa.madrid.org,-,Público,Primaria
737,Madrid-Oeste,28023881,CP INF-PRI,DIVINO MAESTRO,"Calle Cirilo Palomo, 11 ",Pozuelo de Alarcón,-,28223,917158893,917158893,cp.divinomaestro.pozuelodealarcon@educa.madrid.org,-,Público,Primaria
738,Madrid-Sur,28060282,CP INF-PRI,DÑA. LEONOR DEL ALAMO,"Calle Rosalía De Castro, 4 ",Valdemoro,-,28342,918762311,918762344,cp.leonordelalamo.valdemoro@educa.madrid.org,-,Público,Primaria
739,Madrid-Capital,28010503,CP INF-PRI,DOCTOR CONDE ARRUGA,"Calle De Hacienda De Pavones, 105 ",Madrid,Moratalaz,28030,917732393,917737286,cp.condearruga.madrid@educa.madrid.org,-,Público,Primaria
740,Madrid-Capital,28010552,CP INF-PRI,DOCTOR FEDERICO RUBIO,"Avenida Del Doctor Federico Rubio Y Galí, 53 ",Madrid,Tetuán,28039,914502091,914595006,cp.federicorubio.madrid@educa.madrid.org,-,Público,Primaria
741,Madrid-Capital,28021422,CP INF-PRI,DOCTOR SEVERO OCHOA,"Calle De Ezcaray, 3 ",Madrid,Vicálvaro,28032,917752715,917750711,cp.severoochoa.madrid@educa.madrid.org,cp.severoochoa.madrid@educa.madrid.org,Público,Primaria
742,Madrid-Sur,28028386,CP INF-PRI,DOCTOR SEVERO OCHOA,"Avenida De Los Ángeles, 26 ",Getafe,-,28903,916950006,916950006,cp.severoochoa.getafe@educa.madrid.org,-,Público,Primaria
743,Madrid-Capital,28018459,CP INF-PRI,DOCTOR TOLOSA LATOUR,"Calle De Los Asturianos, 4 ",Madrid,Puente de Vallecas,28018,917784794,917777679,cp.tolosalatour.madrid@educa.madrid.org,-,Público,Primaria
744,Madrid-Este,28000388,CP INF-PRI,DOCTORA DE ALCALA,"Calle De Pedro Sarmiento De Gamboa, 11 ",Alcalá de Henares,-,28805,918883764,918833055,cp.doctora.alcala@educa.madrid.org,cpdoctora@yahoo.es,Público,Primaria
745,Madrid-Sur,28069170,CP INF-PRI,DOS DE MAYO,"Calle Ruperto Chapí, 1 ",Pinto,-,28320,916706830,916926539,cp.dosdemayo.pinto@educa.madrid.org,-,Público,Primaria
746,Madrid-Este,28060312,CP INF-PRI,DULCE CHACON,"Calle Federica Montseny, 3 ",Rivas-Vaciamadrid,-,28521,914853408,916702214,cp.dulcechacon.rivas@educa.madrid.org,-,Público,Primaria
747,Madrid-Sur,28062102,CP INF-PRI,DULCE CHACON,"Calle De Concepción Arenal, 17 ",Fuenlabrada,-,28942,914869457,914869465,cp.dulcechacon.fuenlabrada@educa.madrid.org,cp.dulcechacon.fuenlabrada@madrid.org,Público,Primaria
748,Madrid-Este,28028741,CP INF-PRI,DULCINEA,"Cuesta Teatinos, 10 ",Alcalá de Henares,-,28805,918895926,918829312,cp.dulcinea.alcala@educa.madrid.org,-,Público,Primaria
749,Madrid-Este,28003961,CP INF-PRI,DUQUE DE ALBA,"Avenida Argentina, 2 ",Loeches,-,28890,918851010,918308572,cp.duquedealba.loeches@educa.madrid.org,-,Público,Primaria
750,Madrid-Sur,28024794,CP INF-PRI,DUQUE DE RIVAS,"Calle Villanueva, 1 ",Sevilla la Nueva,-,28609,918130019,918130790,cp.duquederivas.sevilla@educa.madrid.org,-,Público,Primaria
751,Madrid-Capital,28005933,CP INF-PRI,EDUARDO ROJO,"Calle De Eduardo Rojo, 2 ",Madrid,Puente de Vallecas,28018,914774560,914784525,cp.eduardorojo.madrid@educa.madrid.org,-,Público,Primaria
752,Madrid-Capital,28039360,CP INF-PRI,EE.UU. DE AMERICA-HUARTE DE SAN JUAN,"Paseo Del Comandante Fortea, 71 ",Madrid,Moncloa-Aravaca,28008,915418978,915594699,cp.eeuu.madrid@educa.madrid.org,-,Público,Primaria
753,Madrid-Sur,28000042,CP INF-PRI,EL ALAMO,"Calle Del Río Alagón, 1 ","Álamo, El",-,28607,918120652,918122834,cp.elalamo.elalamo@educa.madrid.org,-,Público,Primaria
754,Madrid-Sur,28077211,CP INF-PRI,EL BERCIAL,"Calle Camerún, S/n ",Getafe,-,28907,913912043,917031867,cp.elbercial.getafe@educa.madrid.org,-,Público,Primaria
755,Madrid-Este,28024861,CP INF-PRI,EL BUEN GOBERNADOR,"Avenida Constitución, 9 ",Torrejón de Ardoz,-,28850,916751372,916751372,cp.elbuengobernado.torrejondeardoz@educa.madrid.org,-,Público,Primaria
756,Madrid-Oeste,28044653,CP INF-PRI,EL ENEBRAL,"Calle Doctor José María Poveda, 6 ",Collado Villalba,-,28400,918507126,918517229,cp.elenebral.colladovillalba@educa.madrid.org,-,Público,Primaria
757,Madrid-Capital,28044434,CP INF-PRI,EL ESPINILLO,"Calle De La Unanimidad, 1 ",Madrid,Villaverde,28041,917237434,913180790,cp.elespinillo.madrid@educa.madrid.org,-,Público,Primaria
758,Madrid-Capital,28060221,CP INF-PRI,EL GRECO,"Calle De La Estefanita, 7 ",Madrid,Villaverde,28021,917100008,917983281,cp.elgreco.madrid@educa.madrid.org,-,Público,Primaria
759,Madrid-Este,28039256,CP INF-PRI,EL JARAMA,"Calle De Ramón Y Cajal, 9 ",San Fernando de Henares,-,28830,916742336,916742341,cp.eljarama.sanfernando@educa.madrid.org,-,Público,Primaria
760,Madrid-Capital,28038331,CP INF-PRI,EL MADROÑO,"Calle De Las Las Marismas, 14 ",Madrid,Puente de Vallecas,28038,915014668,915013612,cp.elmadrono.madrid@educa.madrid.org,-,Público,Primaria
761,Madrid-Este,28037946,CP INF-PRI,EL OLIVAR,"Avenida De Covibar, 3 ",Rivas-Vaciamadrid,-,28523,916663979,916663242,cp.elolivar.rivas@educa.madrid.org,cp.el.olivar1@centros2.pntic.mec.es,Público,Primaria
762,Madrid-Este,28028261,CP INF-PRI,EL OLIVAR,"Calle De Nazario Calonge, S/n ",San Fernando de Henares,-,28830,916738928,916693699,cp.elolivar.sanfernando@educa.madrid.org,-,Público,Primaria
763,Madrid-Este,28042164,CP INF-PRI,EL OLIVO,"Avenida De España, S/n ",Coslada,-,28821,916722753,916739596,cp.elolivo.coslada@educa.madrid.org,-,Público,Primaria
764,Madrid-Este,28042851,CP INF-PRI,EL PARQUE,"Avenida De Covibar, 1 ",Rivas-Vaciamadrid,-,28523,916666078,916666078,cp.elparque.rivas@educa.madrid.org,ceipelparque@ceipelparque.es,Público,Primaria
765,Madrid-Oeste,28056138,CP INF-PRI,EL PERALEJO,"Calle De Santa Quiteria, 28 ",Alpedrete,-,28430,918570367,918570339,cp.elperalejo.alpedrete@educa.madrid.org,-,Público,Primaria
766,Madrid-Sur,28058573,CP INF-PRI,EL POETA,"Calle De Los Olmos, 2 ",Serranillos del Valle,-,28979,918175746,918175754,cp.elpoeta.serranillos@educa.madrid.org,-,Público,Primaria
767,Madrid-Sur,28023674,CP INF-PRI,EL PRADO,"Calle De La Cañada Real De La Mesta, 9 ",Pinto,-,28320,916911106,916914648,cp.elprado.pinto@educa.madrid.org,-,Público,Primaria
768,Madrid-Capital,28042796,CP INF-PRI,EL QUIJOTE,"Calle De Fuentidueña, 4 ",Madrid,Villa de Vallecas,28031,913800214,913800246,cp.elquijote.madrid@educa.madrid.org,-,Público,Primaria
769,Madrid-Oeste,28060351,CP INF-PRI,EL RASO,"Calle Del Raso, 6 ",Moralzarzal,-,28411,918421080,918421080,cp.elraso.moralzarzal@educa.madrid.org,-,Público,Primaria
770,Madrid-Capital,28057015,CP INF-PRI,EL SOL,"Avenida De Canillejas A Vicálvaro, 82 ",Madrid,San Blas-Canillejas,28022,913060345,913060347,cp.elsol.madrid@educa.madrid.org,cp.elsol.Madrid@educa.madrid.org,Público,Primaria
771,Madrid-Oeste,28038380,CP INF-PRI,EL TEJAR,"Calle Del Romero, 4 ",Majadahonda,-,28221,916396400,916390090,cp.eltejar.majadahonda@educa.madrid.org,-,Público,Primaria
772,Madrid-Sur,28001794,CP INF-PRI,EL TORREON,"Calle De Serranillos, 6 ",Arroyomolinos,-,28939,916095705,916095705,cp.eltorreon.arroyomolinos@educa.madrid.org,-,Público,Primaria
773,Madrid-Sur,28073902,CP INF-PRI,EL TRIGAL,"Calle Álava, 11 ",Fuenlabrada,-,28941,916156221,916156656,cp.eltrigal.fuenlabrada@educa.madrid.org,eltrigaldefuenla@yahoo.es,Público,Primaria
774,Madrid-Norte,28077841,CP INF-PRI,EL VELLON,"Calle Jockey Florentino González, 2 ","Vellón, El",-,28722,918413475,918413097,cp.elvellon@educa.madrid.org,-,Público,Primaria
775,Madrid-Sur,28060294,CP INF-PRI,ELOY SAAVEDRA,"Calle Timanfaya, 1 ",Ciempozuelos,-,28350,918931680,918015202,cp.eloysaavedra.ciempozuelos@educa.madrid.org,-,Público,Primaria
776,Madrid-Capital,28005349,CP INF-PRI,EMILIA PARDO BAZAN,"Calle Del Ventorrillo, 14 ",Madrid,Centro,28005,915306059,915275184,cp.pardobazan.madrid@educa.madrid.org,-,Público,Primaria
777,Madrid-Norte,28028775,CP INF-PRI,EMILIO CASADO,"Calle Del Doctor Casimiro Morcillo, 51 ",Alcobendas,-,28100,916618407,916619572,cp.emiliocasado.alcobendas@educa.madrid.org,-,Público,Primaria
778,Madrid-Sur,28073914,CP INF-PRI,EMPERADOR CARLOS V,"Calle De Magallanes, S/n ",Getafe,-,28903,916812701,916831100,cp.emperadorcarlosv.getafe@educa.madrid.org,-,Público,Primaria
779,Madrid-Este,28000315,CP INF-PRI,EMPERADOR FERNANDO,"Calle De La Ronda Fiscal, 44 ",Alcalá de Henares,-,28803,918823334,918807542,cp.emperadorfernan.alcala@educa.madrid.org,-,Público,Primaria
780,Madrid-Norte,28024034,CP INF-PRI,ENRIQUE DE MESA,"Calle De Modesto Ortega Lobón, 12 ",Rascafría,-,28740,918691159,918691159,cp.enriquedemesa.rascafria@educa.madrid.org,-,Público,Primaria
